STU_ID,INCODE,INSTNUM,TYPETUIT,NUMATND,ENRLSTAT,MAJCODE,MAJVERB,MAJSRCH,HRSWEKLY,TYPDEGCT,DATRCVMO,DATRCVYR,JOBCHNG,GRANTS,LOANS,WORKSTDY,OTH_FINA,NO_FINA,AMT_FINA,CAMPJOB,EDRELJOB,PARNBORW,F3PSEAT,F3PSEEN,F3PSECT,F3SEC2A,STRTMON1,STRTYR1,ENDMON1,ENDYR1,STRTMON2,STRTYR2,ENDMON2,ENDYR2,STRTMON3,STRTYR3,ENDMON3,ENDYR3,STRTMON4,STRTYR4,ENDMON4,ENDYR4
7295680,1629,1,1,1,2,400,CHEMISTRY,CHEMISTRY,-9,4,0,0,-9,1,2,2,2,2,13000,2,2,2,17,17,1,6,9,92,1,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4545248,469,1,1,1,1,141,CHEMICAL ENGINEERING,CHEMICAL ENGINEER,-9,4,0,0,-9,1,1,1,2,2,7000,1,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7297360,519,1,-9,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,4,0,0,-9,1,1,2,2,2,6000,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4508723,1232,1,1,1,1,60,ACCOUNTING,ACCOUNTING,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,6,6,1,4,8,93,1,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7206000,512,1,1,1,1,112,COMPUTER X BUSINESS,COMPUTER BUSINESS,20,2,0,0,-9,2,2,1,2,2,1000,1,2,2,9,9,1,4,8,92,4,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2597576,1328,1,-9,1,2,100,TELECOMMUNICATIONS  TELEPHONE INSTALLATION,*TELECOMMUNICATION TELECOMMUNICATION INSTALLATION,25,2,5,93,2,1,2,2,2,2,3000,2,2,2,6,6,1,1,12,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
742736,2180,1,1,2,3,900,NO MAJOR,NO MAJOR,3,3,0,0,-9,1,2,2,2,2,-8,2,2,2,-6,-6,2,4,9,93,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
2570232,2063,1,-9,1,2,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,16,16,1,4,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4588667,992,1,1,1,1,304,GENERAL EDUCATION,GENERAL EDUCATION,-9,3,0,0,-9,1,2,2,2,2,200,2,2,2,25,25,1,4,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1464396,349,1,1,1,1,456,INTERNATIONAL RELATIONS,INTERNATIONAL RELATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1464396,1556,2,1,1,3,240,REQUIRED COURSES GENERAL,@REQUIRED @COURSES GENERAL,6,1,0,0,-9,2,2,2,2,1,-9,2,2,2,2,2,1,4,5,93,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7297387,1428,1,-9,1,1,61,FINANCE,FINANCE,-9,4,0,0,-9,1,2,1,2,2,1100,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4522485,1569,1,1,1,1,71,GENERAL BUSINESS,GERMAN BUSINESS,15,2,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,4,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6831581,367,1,1,1,1,263,BIOLOGY,BIOLOGY,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,9,9,1,4,8,92,4,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6831581,1070,2,-9,1,1,263,BIOLOGY,BIOLOGY,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,13,13,1,5,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7200475,1758,1,1,1,3,134,KARATI,*,3,2,-8,-8,-9,2,2,2,2,1,-9,2,2,2,14,14,1,4,8,91,9,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
791530,894,1,1,1,1,142,CIVIL ENGINEERING,CIVIL ENGINEER,-9,4,0,0,-9,2,1,2,2,2,3500,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4538557,1189,1,1,1,1,471,ELECTRONICS,ELECTRONIC,-9,2,0,0,-9,1,2,2,2,2,156,2,2,2,17,17,1,3,4,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4557653,1737,1,-9,1,3,63,REAL ESTATE AGENT,*@REAL @ESTATE @AGENT,4,3,0,0,-9,2,2,2,2,1,-9,2,2,2,8,8,1,4,7,92,2,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4557653,2518,2,-9,1,1,900,NO MAJOR,NO MAJOR,20,2,0,0,-9,2,1,2,2,2,4000,2,2,2,15,15,1,1,6,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7245601,686,1,1,1,1,900,UNDECIDED,UNDECIDED,-9,4,0,0,-9,2,2,2,1,2,1000,2,2,2,4,4,1,6,9,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7245601,-10,2,1,1,1,0,MORTUARY SCIENCE,-9,26,3,0,0,-9,2,2,2,1,2,500,2,2,-3,4,4,1,-6,9,93,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4518289,800,1,1,1,1,142,CIVIL ENGINEERING,CIVIL ENGINEER,-9,3,0,0,-9,1,1,2,2,2,2100,2,2,2,13,13,1,4,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7211595,696,1,1,1,1,80,MARKETING,MARKETING,-9,3,0,0,-9,2,1,2,2,2,1000,2,2,1,10,10,1,1,9,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7211595,1208,2,1,1,1,430,CRIMINAL JUSTICE,CRIMINAL JUSTICE,-9,3,0,0,-9,2,2,2,1,2,794,2,2,-3,7,7,1,4,2,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4567834,733,1,2,1,1,263,BIOLOGY,BIOLOGY,-9,3,0,0,-9,1,2,2,2,2,2000,1,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
708992,394,1,1,1,1,262,PHOEBOTOMY,*@PHOEBOTOMY,10,2,0,0,-9,1,2,2,2,2,-8,2,2,2,25,25,1,4,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2566662,1576,1,-9,1,1,500,ART DESIGN,ART DESIGN,-9,4,0,0,-9,1,2,2,2,2,10000,1,2,2,10,10,1,5,9,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2566662,1360,2,-9,1,1,500,ART DESIGN ILLUSTRATION,ART DESIGN ILLUSTRATION,-9,4,0,0,-9,1,2,1,2,2,16000,2,2,2,12,12,1,5,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6846198,1259,1,1,2,2,120,COSMETOLOGY,COSMETOLOGY,-9,2,0,0,-9,1,2,2,2,2,500,2,1,2,-6,-6,2,1,12,91,6,94,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
6846198,78,2,1,1,3,120,COSMETOLOGY,COSMETOLOGY,-9,5,0,0,-9,1,2,2,2,2,-8,2,2,-3,1,1,1,4,4,93,4,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4511089,-10,1,1,1,1,185,NURSING,NURSING,14,2,0,0,-9,2,2,2,2,1,-9,2,2,2,5,5,1,-6,11,93,3,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
761663,2123,1,-9,1,1,270,ALGEBRA,*AGRIBUSINESS,-9,3,0,0,-9,1,2,2,2,2,-7,2,2,2,8,8,1,5,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7211559,-10,1,1,1,1,505,AUDIO ARTS,AUDIOLOGY ART,25,5,2,93,-9,1,1,2,2,2,5000,2,2,2,7,7,1,-6,8,92,2,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6813053,-10,1,-9,1,1,120,BEAUTICIAN,BEAUTICIAN,8,5,6,93,-9,1,2,2,2,2,2600,1,1,2,9,9,1,-6,10,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
6842210,2102,1,1,1,2,110,MICRO COMPUTER SPECIALIST,MICROBIOLOGY COMPUTER SPECIAL,10,2,0,0,-9,1,2,2,2,2,1000,2,2,2,23,23,1,4,10,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7297319,891,1,-9,1,1,143,MECHANICAL ENGINEERING,MECHANICAL ENGINEER,-9,1,0,0,-9,2,1,2,2,2,3000,2,2,2,20,20,1,4,9,92,4,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4545281,733,1,1,1,1,112,ELECTRONICS,ELECTRONIC,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,4,6,93,9,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7272522,-10,1,1,1,1,480,COMMERCIAL ART,COMMERCIAL ART,-9,2,12,93,2,2,2,2,2,1,-9,2,2,2,17,17,1,-6,4,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4545289,1957,1,1,1,1,60,ACCOUNTING,ACCOUNTING,-9,4,0,0,-9,1,2,2,2,2,2000,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
4543427,-4,1,1,1,1,271,MATHEMATICS,MATHEMATIC,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,-6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7297367,1104,1,-9,1,1,456,INTERNATIONAL AFFAIRS,INTERNATIONAL @AFFAIRS,-9,4,0,0,-9,1,1,1,2,2,21000,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7297321,519,1,-9,1,1,112,COMPUTER SCIENCE,COMPUTER SCIENCE,-9,4,0,0,-9,1,1,2,2,2,10000,2,2,2,12,12,1,5,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243889,2075,1,-9,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,1,1,2,2,2,3000,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243864,1898,1,-9,1,1,63,BUSINESS,BUSINESS,-9,4,0,0,-9,2,1,2,2,2,4000,2,2,1,17,17,1,5,9,92,1,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243864,2191,2,1,1,1,91,PUBLIC RELATIONS,PUBLIC RELATION,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,8,8,1,4,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243875,2354,1,-9,1,1,63,BUSINESS ADMINSTARTION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,1,1,2,2,2,7600,2,2,2,9,9,1,5,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243875,907,2,1,1,1,171,PHYSICAL THERAPY,PHYSICAL THERAPY,-9,4,0,0,-9,2,1,2,2,2,4500,2,2,2,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243853,2191,1,1,1,2,240,LIBERAL ARTS,LIBERAL ART,-9,3,0,0,-9,1,2,2,2,2,890,1,2,2,10,10,1,4,1,93,10,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243806,1432,1,-9,1,1,455,GOVERMENT,GOVERNMENT,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243843,1381,1,-9,1,2,63,INTERNATIONLA BUSINESS,INTERNATIONAL BUSINESS,-9,4,0,0,-9,1,1,1,2,2,13000,1,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243843,2023,2,1,1,2,62,BUSINESS,BUSINESS,-9,1,0,0,-9,1,2,2,2,2,200,2,2,2,5,5,1,4,8,93,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243859,1508,1,-9,1,1,390,CHRISTIAN MINISTRIES,CHRISTIAN MINISTRY,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7243813,-10,1,-9,1,1,186,HEALTHCARE,HEALTH,40,2,2,94,-9,1,2,2,2,2,-8,2,2,2,1,1,1,-6,1,94,1,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7223737,2024,1,-9,1,2,900,GED PREPARATION,*@GED @PREPARATION,-9,2,0,0,-9,2,2,2,2,1,-9,1,2,2,4,4,1,1,9,93,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7223700,-10,1,-9,1,1,481,WELDING,WELDING,35,2,0,0,-9,-8,-8,-8,-8,-8,-9,2,2,2,3,3,1,-6,5,92,7,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7223707,676,1,-6,1,1,63,BUSINESS MANAGEMENT,BUSINESS MANAGEMENT,-9,1,0,0,-9,1,2,2,2,2,-6,2,2,2,2,2,1,1,9,92,10,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7223771,1689,1,1,1,1,240,GENERAL STUDIES,GENERAL STUDIES,4,3,0,0,-9,1,2,2,2,2,1300,2,2,2,5,5,1,4,1,93,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7223730,-10,1,-9,1,2,460,BUILDING TRADES CONSTRUCTION EQUIPMENT,BILINGUAL TRADE CONSTRUCTION EQUIPMENT,19,3,1,94,2,2,2,2,2,1,-9,2,2,2,16,16,1,-6,9,92,12,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7223718,1409,1,1,1,1,185,NURSING,NURSING,-9,3,0,0,-9,1,1,2,2,2,2912,2,2,2,8,8,1,4,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7223770,491,1,1,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,1,1,1,2,2,5000,1,2,1,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7223777,125,1,1,1,1,430,CRIMINAL JUSTICE,CRIMINAL JUSTICE,-9,3,0,0,-9,1,2,2,2,2,2200,2,2,2,5,5,1,4,1,93,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247299,1705,1,2,1,1,188,CHIROPRACTIC,CHIROPRACTIC,20,3,1,94,2,2,2,2,2,1,-9,2,2,2,23,23,1,4,6,92,4,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247299,1666,2,-9,1,1,188,CHIROPRACTIC,CHIROPRACTIC,-9,5,0,0,-9,2,1,2,2,2,18500,2,2,1,15,15,1,5,6,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247277,679,1,2,1,1,504,HISTORY OF ART,HISTORY ART,-9,4,0,0,-9,2,1,2,2,2,6000,2,2,1,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247277,1705,2,1,1,3,900,NO MAJOR,NO MAJOR,12,1,0,0,-9,2,2,2,2,1,-9,2,2,2,2,2,1,4,6,93,7,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247285,1705,1,1,1,1,240,LIBERAL ARTS,LIBERAL ART,15,1,0,0,-9,2,2,2,2,1,-9,2,2,2,22,22,1,4,8,91,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247285,746,2,1,1,1,420,PSYCHOLOGY,PSYCHOLOGY,-9,4,0,0,-9,2,1,2,2,2,3000,2,2,1,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247297,1705,1,1,1,1,133,SPECIAL EDUCATION,SPECIAL EDUCATION,-9,3,0,0,-9,2,2,2,2,1,-9,2,1,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247272,907,1,1,1,1,-4,DON'T KNOW,-9,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247253,1705,1,1,1,1,240,LIBERAL ARTS,LIBERAL @ARTS,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247236,1705,1,1,1,1,173,NURSING,*NURSING,-9,5,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,4,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247298,679,1,2,1,1,455,POLICAL SCIENCE,POLITICAL SCIENCE,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247282,746,1,1,1,1,60,ACCOUNTING,ACCOUNTING,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,-8,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247202,2328,1,1,1,1,91,COMMUNICATIONS,COMMUNICATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,1,2,13,13,1,6,8,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247222,1617,1,-9,2,1,240,BIOLOGY GENERAL SCIENCE MIDDLE EASTERN STUDIES,BIOLOGY GENERAL SCIENCE @MIDDLE @EASTERN STUDIES,-9,4,0,0,-9,2,1,2,2,2,3500,1,2,1,23,25,2,5,8,92,10,93,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
7247220,1705,1,1,1,1,240,LIBERAL ARTS,LIBERAL ART,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,9,9,1,4,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7247220,746,2,1,1,1,-4,PHILOSOPHY POLITICS AND LAW  IT'S OWN DEPARTMENT,-9,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,6,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257792,2438,1,1,1,1,430,CRIMINAL JUSTICE,CRIMINAL JUSTICE,-9,3,0,0,-9,1,2,2,2,2,900,1,2,2,20,20,1,4,1,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257709,30,1,1,1,1,504,ART HISTORY,ART HISTORY,-9,4,0,0,-9,2,2,2,1,2,4000,2,2,2,9,9,1,6,9,92,5,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257709,2438,2,1,1,1,240,LIBERAL ARTS,LIBERAL ART,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,4,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257709,545,3,1,1,3,900,NO MAJOR,NO MAJOR,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,12,12,1,6,9,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257777,281,1,-9,1,1,230,ENGLISH,ENGLISH,-9,4,0,0,-9,2,2,2,2,1,-9,1,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257796,1062,1,-9,1,1,131,ELEMENTRY EDUCATION,ELEMENTARY EDUCATION,-9,4,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257768,794,1,-9,1,1,111,WORD PROCESSING,WORD PROCESSING,16,3,0,0,-9,1,1,2,2,2,-8,2,2,2,17,17,1,1,2,92,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257797,2105,1,2,1,1,-6,-6,-6,-9,1,0,0,-9,2,2,2,2,1,-9,2,2,2,4,4,1,6,9,92,12,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257757,1007,1,-9,1,1,900,NO MAJOR,NO MAJOR,-9,4,0,0,-9,2,1,2,2,2,300,2,2,2,1,1,1,5,9,92,9,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257757,545,2,1,1,1,900,NO MAJOR,NO MAJOR,-9,4,0,0,-9,2,1,2,2,2,300,2,2,-3,9,9,1,6,9,93,5,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257724,2438,1,-8,2,2,900,UNDECEIDED,UNDECIDED,-9,-8,0,0,-9,2,2,2,2,1,-9,2,2,-8,13,20,2,4,1,93,5,93,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9
7257737,2479,1,1,1,1,504,FINE ARTS,FINE ART,-9,1,0,0,-9,2,1,2,2,2,-8,2,2,2,5,5,1,6,9,93,1,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257726,345,1,1,1,2,472,AIR CONDITION AND REFRIGERATION,AIR CONDITION REFRIGERATION,15,1,0,0,-9,1,1,2,2,2,-8,2,1,2,9,9,1,1,9,93,5,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7257794,2438,1,1,1,1,112,COMPUTER INFORMATION SYSTEMS,COMPUTER INFORMATION SYSTEMS,-9,3,0,0,-9,2,2,2,2,1,-9,2,2,2,25,25,1,4,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7246307,258,1,-9,1,1,240,LIBERAL ARTS,LIBERAL ART,-9,4,0,0,-9,1,2,2,2,2,5000,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7246387,538,1,1,1,1,454,SOCIOLOGY,SOCIOLOGY,-9,4,0,0,-9,1,1,2,2,2,1300,1,2,2,14,14,1,6,7,93,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7240500,819,1,-9,1,1,71,ACCOUNTING,*ACCOUNTING,-9,4,0,0,-9,2,2,2,1,2,700,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7217553,2453,1,-9,1,1,91,TRAVEL,TRAVEL,25,3,0,0,-9,2,1,2,1,2,800,2,2,2,3,3,1,1,7,92,9,92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7217553,2146,2,-9,1,1,220,PARA-LEGAL,@PARA LEGAL,6,5,0,0,-9,2,2,2,2,1,-9,2,2,2,7,7,1,1,2,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7217575,1983,1,1,1,1,63,BUSINESS ADMINISRATION,BUSINESS ADMINISTRATION,-9,4,0,0,-9,1,2,2,2,2,-8,2,2,2,27,27,1,6,6,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7217565,930,1,2,1,1,140,ELECTRICAL ENGINEER,ELECTRICAL ENGINEER,-9,4,0,0,-9,1,2,2,1,2,1200,2,2,2,10,10,1,6,8,93,5,94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7217510,450,1,1,1,1,430,CRIMINAL JUSTICE,CRIMINAL JUSTICE,-9,4,0,0,-9,1,2,2,2,2,900,1,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7241577,450,1,1,1,1,420,FORENSIC PSYCHOLOGY,FOREIGN PSYCHOLOGY,-9,4,0,0,-9,1,1,2,2,2,1500,2,2,2,5,5,1,6,2,93,6,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7241551,-10,1,-6,1,3,140,ELECTRICAL,ELECTRICAL,10,1,0,0,-9,2,2,2,2,1,-9,2,1,2,5,5,1,-6,4,93,8,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7241551,-10,2,-6,1,3,0,CUSTODIAL MAINTENANCE,-9,15,1,0,0,-9,2,2,2,2,1,-9,1,1,-3,4,4,1,-6,5,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7241571,1898,1,-9,1,1,900,NO MAJOR,NO MAJOR,-9,4,0,0,-9,2,2,1,2,2,-8,1,2,2,25,25,1,5,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7241578,2068,1,1,1,1,240,LIBERAL ARTS,LIBERAL ART,20,1,0,0,-9,2,2,2,2,1,-9,1,2,1,5,5,1,4,9,92,1,93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7241578,2219,2,2,1,1,490,AVIATION,AVIATION,-9,2,0,0,-9,2,1,2,2,2,4000,2,2,2,8,8,1,4,1,94,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7279902,1673,1,-9,1,1,451,ECONOMICS,ECONOMIC,-9,4,0,0,-9,1,1,1,2,2,9000,2,2,2,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7279933,2261,1,-9,1,1,188,PREMED,PREMED,-9,4,0,0,-9,1,1,1,2,2,13000,1,2,1,24,24,1,5,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7279972,450,1,1,1,1,430,CRIMINAL JUSTICE,CRIMINAL JUSTICE,-9,4,0,0,-9,1,2,2,2,2,1900,2,1,2,25,25,1,6,8,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
7279993,450,1,1,1,1,221,CRIMINAL LAW,CRIMINAL LAW,-9,4,0,0,-9,1,2,2,2,2,1800,2,2,2,24,24,1,6,9,92,-2,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
